iter,w_gap,w_sharp_drift,w_sharp_drift_defined,converged,num_iters,batch_size,tol,rho_mean,rho2_mean,rho_min,rho_max,rho_p95,rho_p99,rho_clip,rho_clip_active
5,0.1021399731097444,0.0,0.0,False,2000,4096,1e-07,1.1479273732102844,1.32687731851292,1.056046303829311,1.3610922536833705,1.3375774641346678,1.3559902761333589,10.0,1.0
9,0.0941893131569398,0.022077442811148738,1.0,False,2000,4096,1e-07,1.1459641534911547,1.3219335926607692,1.0597188417589503,1.361090763025842,1.3330596355331124,1.356343431648808,10.0,1.0
10,0.10025375262219123,0.021282344035860625,1.0,False,2000,4096,1e-07,1.149167623316604,1.3296376132670753,1.0579550285598298,1.3609653157930357,1.335597553742919,1.3546916181962474,10.0,1.0
15,0.10997003617460549,0.024159458237705253,1.0,False,2000,4096,1e-07,1.1487836382442422,1.3288436203985778,1.057817492227974,1.3610158886634307,1.3373935851233882,1.3572958610748067,10.0,1.0
19,0.10889135626212995,0.022219696724579577,1.0,False,2000,4096,1e-07,1.1479397779205516,1.3267768104593918,1.0598036041215482,1.3610998321732735,1.3360038707275557,1.355671435015498,10.0,1.0
20,0.09504788218300944,0.025929777651129186,1.0,False,2000,4096,1e-07,1.146838710180188,1.3241972540910938,1.058590842795866,1.361034110557213,1.334611182727543,1.3551946641700445,10.0,1.0
25,0.10822516835457816,0.025286316403283327,1.0,False,2000,4096,1e-07,1.1466758058211233,1.3238202423015215,1.0573285227755242,1.3609926865751742,1.3354626747207943,1.3559550084161551,10.0,1.0
29,0.10209987875118198,0.021991969442583217,1.0,False,2000,4096,1e-07,1.150529154939598,1.3328594641404334,1.0562319507961442,1.3609654182492703,1.3370687846668357,1.357021022663092,10.0,1.0
30,0.10461374070726655,0.022630312237327727,1.0,False,2000,4096,1e-07,1.1473076992631637,1.3253837451960737,1.0586024344445573,1.3610748449288674,1.334585371219496,1.3573046615937665,10.0,1.0
35,0.09443445121289876,0.0245328684536147,1.0,False,2000,4096,1e-07,1.1489441474149316,1.3292804609154425,1.0592372692452063,1.3608624111514223,1.3381666440822766,1.3569963947224306,10.0,1.0
39,0.10241987980454667,0.022597348607019344,1.0,False,2000,4096,1e-07,1.147596673429283,1.326092047500716,1.0576133675643518,1.361066484720021,1.3372638057921773,1.3554374085152974,10.0,1.0
40,0.10556192169621044,0.02414069461094613,1.0,False,2000,4096,1e-07,1.1472842556365839,1.3252399315022152,1.0592342156466452,1.3608268181486225,1.3362350310475262,1.3555346341706311,10.0,1.0
45,0.10670107919875177,0.02456107819291266,1.0,False,2000,4096,1e-07,1.1453200522988438,1.320535905234702,1.0582558779231224,1.3610709967931647,1.3333468802018238,1.3562344111099573,10.0,1.0
49,0.1092260365063264,0.021291898003589438,1.0,False,2000,4096,1e-07,1.1483221057413227,1.3276997158890431,1.0584547894918244,1.3609558611314572,1.3360250025542029,1.3564477544219904,10.0,1.0
