iter,td_loss,critic_teacher_error,tracking_gap,mean_rho,mean_rho2,p95_rho2,p99_rho2,max_rho2,delta_mean,delta_std,delta_p95,delta_p99,delta_max,w_norm,fixed_point_gap,fixed_point_drift,fixed_point_drift_defined,stability_proxy,dist_mmd2,dist_mean_l2,dist_action_kl,dist_action_tv
79,1.5481504209093954e-05,0.013940601195156131,2.4346336458021997e-13,1.1496233025448634,1.330891979283993,1.7893287156551436,1.8410452744807269,1.8522905914965355,-0.0006189597392008056,0.0038856650718174903,0.002548260887641626,0.0049846330727196225,0.026649617651704316,4.581599513131889,0.09998914666099008,0.02164370793377826,1.0,0.9999851806836515,0.008350152252249332,0.29963937644179345,0.0429952372056812,0.11330292856539333
80,1.594992264800113e-05,0.013940539172734592,2.247110631771231e-13,1.151115569516311,1.3343978653071855,1.7893368372702758,1.8429874139088365,1.8522996859610041,-0.0006696474314995405,0.003937193793234872,0.0025092913583146708,0.00499510863200323,0.02279875861953222,4.58159894110583,0.10904935495672755,0.022122737330721245,1.0,0.9999859242189728,0.0067642832920729035,0.2556448407618562,0.04299523720567107,0.1130789404757933
81,1.5298163281686523e-05,0.013940479775241932,2.1922511215705614e-13,1.1516627166836275,1.3357354635889727,1.7832437706881064,1.8408920718702642,1.851997278683365,-0.0006230947180259007,0.00386133607110994,0.002411886238267272,0.004099256946066886,0.021652910419584847,4.5815979893639485,nan,nan,0.0,nan,nan,nan,nan,nan
82,1.612610052210784e-05,0.013940416452375884,2.1933589757157913e-13,1.1499763090599522,1.3316654756434272,1.7878485276454175,1.8403850147327114,1.8525467573731595,-0.000627555874024158,0.003966393090338578,0.002499691235809016,0.004820979041079503,0.022577662027704358,4.581596757737662,nan,nan,0.0,nan,nan,nan,nan,nan
83,1.3604694385961756e-05,0.013940363778416771,2.2002398740464586e-13,1.1485987451698592,1.3281906644186778,1.7791752514895907,1.8347346772727076,1.851872506220815,-0.0006939855709930134,0.0036225789726678503,0.0023282283238899595,0.004166800095537716,0.022905116547976563,4.581595746808073,nan,nan,0.0,nan,nan,nan,nan,nan
84,1.6430098861124575e-05,0.01394030048960935,2.2182730194389106e-13,1.144992129069149,1.3196348544165637,1.782708107770629,1.83906440322767,1.852516969674267,-0.0007771190795365563,0.0039782137696892095,0.002392122230003776,0.003986743002925804,0.017455479413486814,4.581594942481134,nan,nan,0.0,nan,nan,nan,nan,nan
85,1.7956999601469614e-05,0.01394022892385563,2.1857402708632669e-13,1.1462103867788105,1.3226529210869131,1.781274754234616,1.8394340776702711,1.8525799613749594,-0.0008850855597696799,0.004144107039321838,0.002303878664714699,0.004123169003413111,0.02305432576263278,4.581593884627721,0.11085793860054474,0.02068429696275797,1.0,0.9999823824110081,0.008916591047716804,0.318516648332496,0.04299523720566073,0.11279911884779831
86,1.742494639027777e-05,0.013940160831681384,2.1217522197379268e-13,1.1493923129768204,1.3301787945681431,1.7835528666896765,1.8396194779770958,1.8518506209057939,-0.0007330162325098146,0.004109456605581192,0.0024254284723576004,0.004977352719223156,0.024222106359934357,4.581592794890485,nan,nan,0.0,nan,nan,nan,nan,nan
87,1.4350515160007873e-05,0.013940104650777904,2.0810524910043721e-13,1.1481677720070798,1.3272436011364002,1.782920906074932,1.839552846885306,1.852174252645313,-0.0005899140131221743,0.0037419936687720316,0.002414412615014366,0.004039649778617668,0.022070872536803805,4.581591707133284,nan,nan,0.0,nan,nan,nan,nan,nan
88,1.7077762408310755e-05,0.0139400369759238,2.0201161522680817e-13,1.1515783114348972,1.3354137969736286,1.7886701236100555,1.8417812414911612,1.852456924477126,-0.000582687121882256,0.004091239192017906,0.002531754929314546,0.004373895984597099,0.022605836200214422,4.581590663292266,nan,nan,0.0,nan,nan,nan,nan,nan
89,1.796375859902714e-05,0.013939968121978237,2.080420116393743e-13,1.1461719695911727,1.3223770457211215,1.7781704555350069,1.8384141156837635,1.851881571581185,-0.0008446006649145848,0.004153361086620447,0.002379108145176373,0.0041898817199216,0.020550968475104108,4.5815894064319584,0.09580437784926667,0.02498942702683053,1.0,0.9999832677556992,0.0065980629514375,0.23371261806072963,0.042995237205655894,0.11299311464098424
90,1.6777531462279206e-05,0.013940535154052858,2.431123256965424e-13,1.148940076172722,1.3292884133809935,1.7985461995259024,1.8416279987886803,1.8522372986904194,-0.0006296702606327109,0.00404735059330841,0.002481739217593677,0.004480353382932241,0.024289277500210423,4.58159845546035,nan,nan,0.0,nan,nan,nan,nan,nan
91,1.6390062217474934e-05,0.013940471757642459,2.460062688491679e-13,1.1478500212683054,1.3263084581182654,1.7718098793043473,1.8376091168195183,1.8526228903158166,-0.000627939067986123,0.003999469307842185,0.0024284101192699444,0.00440599053307797,0.021054737265268852,4.581597188452148,nan,nan,0.0,nan,nan,nan,nan,nan
92,1.8685441121179598e-05,0.013940398173510126,2.355078621121237e-13,1.1481386508803397,1.3272246117901567,1.7862520679621308,1.8399413536479177,1.8518486476602463,-0.0008240194694388545,0.004243398759858105,0.00249635444249175,0.00425159550821839,0.022995282907076774,4.581595701667873,nan,nan,0.0,nan,nan,nan,nan,nan
93,1.5996243088587783e-05,0.013940335882258344,2.5059385801922397e-13,1.149978774466811,1.3317013278773322,1.791975152490225,1.8394155834612285,1.8524088325459913,-0.0007663349907369319,0.003925426571795734,0.0025212592925402517,0.004136459229219011,0.02364975543148723,4.581594726767632,nan,nan,0.0,nan,nan,nan,nan,nan
94,1.6911447573886513e-05,0.013940270265905254,2.443630547010806e-13,1.1476592463754687,1.3262826778286791,1.7846046930359465,1.8396351971543108,1.8521040799363226,-0.0007248888036853754,0.004047960448939453,0.002549282444475767,0.004286000023080702,0.02500271324894966,4.5815939046251435,0.11019081066885912,0.0,0.0,0.9999853504563263,0.008810466260662175,0.32168357244957413,0.042995237205677925,0.11322499919741986
95,1.8013789068201765e-05,0.013940200069497793,2.2956891835949026e-13,1.1472385453890959,1.3248500952053595,1.7704508929520737,1.83365502018976,1.8518609820801528,-0.0007402097307407934,0.0041792198581455855,0.002449980973622989,0.0044199134846032335,0.024836033122692714,4.581592934955347,nan,nan,0.0,nan,nan,nan,nan,nan
96,1.6006981100073503e-05,0.013940136788307215,2.231614902742445e-13,1.1464179309773375,1.3230841182518709,1.7866428817333913,1.839828621817938,1.8520901093311977,-0.0006968366908790278,0.003939720767556791,0.0025045564520667796,0.0047855087315001885,0.02218912978755259,4.581591667538774,nan,nan,0.0,nan,nan,nan,nan,nan
97,1.5596930800111637e-05,0.013940075026031673,2.2162545732850447e-13,1.1488990523706912,1.3289913853610893,1.790117968941416,1.836870005090104,1.8524886924204564,-0.0008156288267786088,0.0038641532600350347,0.002351200571563106,0.003900607967713559,0.009261424634197352,4.581590375525797,nan,nan,0.0,nan,nan,nan,nan,nan
98,1.6523564439435117e-05,0.013940009567378408,2.2259710451625362e-13,1.1484663896191136,1.3278964047607016,1.7853647531568821,1.8386756514938962,1.8524687578006191,-0.0007735922136964299,0.003990628963752879,0.002341886283214891,0.00424094571744994,0.019970747936983203,4.581589201008787,nan,nan,0.0,nan,nan,nan,nan,nan
99,1.5344981100272713e-05,0.01393994874560606,2.1582179144091538e-13,1.146014981314518,1.3224869875860332,1.7898779185725617,1.8424921325105648,1.8525017330940945,-0.0007735492187123114,0.0038401305585230154,0.0024356494540395354,0.004182113303205824,0.021093898071496305,4.581587915018944,0.10256625619735282,0.02414720901461647,1.0,0.9999839015204465,0.004925339716235988,0.17852411632125903,0.042995237205669154,0.11281748229781216
100,1.80567252617018e-05,0.013939876720551855,2.1706119986701567e-13,1.1480256546316792,1.3269653773415095,1.788805082322055,1.8388720781250179,1.8524940694026455,-0.0008656222436525149,0.004160219152039444,0.002314808870612315,0.0040694584993487305,0.023736986563825523,4.58158664569374,0.0914441102594836,0.023794916502209162,1.0,0.999985016877792,0.007779073296241723,0.27781988337651553,0.04299523720566602,0.1129118568559409
101,1.4937497976400143e-05,0.013939819384671034,2.1361537259018956e-13,1.1480334842277469,1.3268202784011334,1.7875157589961237,1.8411822439254741,1.8521635381812298,-0.0007075967772558152,0.0037995795526896557,0.002502502436478292,0.004617014532501699,0.020764698226772838,4.581585451943262,nan,nan,0.0,nan,nan,nan,nan,nan
102,1.880730217527815e-05,0.013939745385334292,2.2205158807665445e-13,1.1494803055859437,1.3302666393181424,1.7774991593464593,1.8377629221634724,1.8521780732317674,-0.0008211659770966804,0.0042582847031800266,0.0023970736728313588,0.003858483162742106,0.025639656564729864,4.581584420998764,nan,nan,0.0,nan,nan,nan,nan,nan
103,1.6875281112508827e-05,0.01393967982733206,2.2482497567533644e-13,1.1457573912293764,1.321288259582107,1.7687882747279797,1.835614719918988,1.8518632198448,-0.0007046019972629932,0.0040470751337184025,0.0024273705100682215,0.004291617307704606,0.025973005323639334,4.581583361937161,nan,nan,0.0,nan,nan,nan,nan,nan
104,1.479570686071002e-05,0.013939622865481175,2.2225414522720804e-13,1.1514143830400676,1.3349927078468147,1.7900806031140257,1.8389112296467314,1.8522976688569868,-0.0006356865154578464,0.0037936274876132843,0.0024995355179966757,0.004235602750573784,0.02554557243456974,4.581582456943369,nan,nan,0.0,nan,nan,nan,nan,nan
105,1.4343746541612686e-05,0.013939567184898506,2.331760738886227e-13,1.1465463889502898,1.3235015953576885,1.7850323711586298,1.840842429150775,1.850903285011544,-0.0007261868313232074,0.003717041730681194,0.002354209761265645,0.004021893387130634,0.018499850371723154,4.581581224714632,0.10577601810057967,0.026454658687321046,1.0,0.9999848237998219,0.007721512489063387,0.2860258588623574,0.04299523720567815,0.11289242013895746
106,1.773375484380174e-05,0.013939498809933677,2.2654472997976354e-13,1.1503411686277467,1.3324115861526178,1.7820925951077669,1.8403972050912494,1.8521384699504844,-0.0007069705650427716,0.004151378983418022,0.0025739042914293595,0.004784365158985462,0.021058334858388907,4.581580610955699,nan,nan,0.0,nan,nan,nan,nan,nan
107,1.672907812853566e-05,0.013939433325899187,2.1372358017245099e-13,1.1488389773656358,1.3291985014469754,1.796304948976464,1.8404740040391177,1.8526062380166803,-0.0007248199665881602,0.00402538372637576,0.0024711714129656117,0.004136580100517956,0.02077597482519561,4.581579698122158,nan,nan,0.0,nan,nan,nan,nan,nan
108,1.4789142748419461e-05,0.013939374666061512,2.1220394792663439e-13,1.147123730210753,1.3250529935913713,1.7929716877510584,1.8405377366385554,1.8521231365339874,-0.0006620425178646849,0.0037882505794837344,0.00245763705866996,0.004200398650487928,0.02392142251167201,4.581578384396549,nan,nan,0.0,nan,nan,nan,nan,nan
109,1.6802808863405948e-05,0.013939310686208128,2.135606056631123e-13,1.1468929127358922,1.3242561679849671,1.7817835951268348,1.8389780275022154,1.8525091212480116,-0.0007190046631654721,0.004035571974051789,0.002475212232686077,0.004569824449005962,0.023634284010912793,4.581577432039265,0.10848134993917102,0.022821179864706432,1.0,0.999984581714132,0.015047586874428531,0.4346071219703423,0.042995237205660314,0.11324997030883499
110,1.6831562181224457e-05,0.013939246505285923,2.1247515109077673e-13,1.150136679753824,1.3319668304654464,1.7854334829267402,1.8383344008351636,1.8525121496135695,-0.0007292345284216607,0.004037298500703421,0.0024870505187690956,0.004527797334674835,0.025456473856201353,4.58157630346826,0.10986343731430064,0.023717154774500163,1.0,0.9999848425213106,0.008593691100774459,0.29466437050020006,0.042995237205670195,0.11261185722237135
111,1.7469207568725447e-05,0.013939180988533847,2.0210995383501832e-13,1.1486705987279047,1.3283701096590343,1.7862028558352487,1.8317865765723829,1.8518188408132215,-0.0006831705624451375,0.004123407031974147,0.0023709042137106183,0.004048553121449402,0.025776996799960043,4.5815754901033205,nan,nan,0.0,nan,nan,nan,nan,nan
112,1.6750374838533612e-05,0.013939115178523202,2.1776118633040234e-13,1.1483153914458903,1.3277272888966078,1.7839655100307148,1.841183013025947,1.8522607099457686,-0.0007725233576367052,0.004019151962844815,0.002436278705310724,0.004401984188420065,0.02599214273592967,4.581574203893297,nan,nan,0.0,nan,nan,nan,nan,nan
113,1.526899176438769e-05,0.013939057281525322,2.1642979661616467e-13,1.1507707350181013,1.3335376612802223,1.7921933697231287,1.8368744472943141,1.8524301715706362,-0.0006544879908458895,0.0038523547648452883,0.0023507973626981952,0.004815900556730369,0.020482048377116875,4.581573324310302,nan,nan,0.0,nan,nan,nan,nan,nan
114,1.664337690442547e-05,0.01393899155099427,2.1657238702763776e-13,1.1467876732149975,1.3241175019403488,1.785120882306874,1.8354188067583488,1.8521492307431413,-0.0007745961633776646,0.0040054185409400195,0.002358974689033024,0.004515693368332496,0.02519757804247864,4.581572367557039,nan,nan,0.0,nan,nan,nan,nan,nan
115,1.566844250169365e-05,0.013938929403497023,2.1448824604709437e-13,1.1470718441044732,1.3245229137558823,1.7749130369763424,1.8375094776047622,1.8525545299745154,-0.0006379445768472519,0.003906593044913282,0.002538771398729793,0.004493492539277762,0.024716373724867836,4.5815712345951844,0.10559066101600431,0.022441752198476876,1.0,0.9999851239816349,0.004866203738331465,0.2099215503424601,0.04299523720567007,0.11299114558524342
116,1.8002299527047487e-05,0.013938860127089312,2.1334669115619321e-13,1.1472882882933078,1.3250974141530074,1.7815536197255215,1.8372574008824145,1.8523396554638507,-0.000731432098870304,0.004179390698629367,0.0025558047041139287,0.004438786967161274,0.023252405654913377,4.581570131533436,nan,nan,0.0,nan,nan,nan,nan,nan
117,1.5035766113561202e-05,0.013938802475685385,2.074628745650583e-13,1.149714560905234,1.3310150750611631,1.7861370392807372,1.840970344960788,1.852377185718754,-0.0006537240159696276,0.0038220951092961756,0.0023407600446620513,0.003846605284922162,0.019734309921029418,4.581569229073611,nan,nan,0.0,nan,nan,nan,nan,nan
118,1.4613090536331601e-05,0.013938745421498873,2.3195148212164615e-13,1.147201841339844,1.3250122151645969,1.7845508008367645,1.8391677408030043,1.8521668981406387,-0.0006543985804624694,0.0037662784063608873,0.0024020664484182305,0.004727716568110575,0.0246186785437281,4.58156808516622,nan,nan,0.0,nan,nan,nan,nan,nan
119,1.570763706426847e-05,0.013938685522685736,2.4205035533304355e-13,1.1477530253667225,1.3263070110347774,1.7867822218362825,1.840076200861851,1.8524336290605932,-0.0007101180133569382,0.00389914983956432,0.002432789493884207,0.00406093230386532,0.007935066797242271,4.581567111268913,0.08886824853122809,0.02918412207911885,1.0,0.9999845088508414,0.005377678541436781,0.23330473240229396,0.04299523720568604,0.11286957983172688
120,1.6355251505254477e-05,0.01393862134222304,2.505124207602592e-13,1.1459803123728827,1.3221108384997011,1.7780821689469508,1.833180594799134,1.8517397652627903,-0.0007513138446503907,0.003973761317956971,0.002341575207551076,0.004354905774467866,0.02108425779992416,4.58156604869809,0.11751923111565965,0.037443598455924584,1.0,0.999985551414923,0.016167766829995545,0.45400983233115744,0.042995237205696604,0.11321631564091078
121,1.6887456111643208e-05,0.013938556279483146,2.4824261400093266e-13,1.148099928646477,1.3272892246616106,1.7850052331765047,1.8429881286362553,1.8524394456395188,-0.0007249655681767398,0.00404498220473235,0.002380883887416531,0.0042593778386902075,0.024515389520228956,4.581565064315759,nan,nan,0.0,nan,nan,nan,nan,nan
122,1.6696960777043743e-05,0.013938491503719747,2.5972150352230427e-13,1.14596637444369,1.3221768347938114,1.7815065059653155,1.834584335510553,1.8519295527910224,-0.0006308773754534363,0.00403719636804859,0.0025219076265588355,0.004310032709223812,0.025600420612988714,4.581563942118196,nan,nan,0.0,nan,nan,nan,nan,nan
123,1.5104554525614715e-05,0.013938433433072835,2.7177148125640147e-13,1.1476429323299595,1.3260810221763593,1.7824806051549102,1.8385810033222874,1.852159172767379,-0.0007395139475839975,0.0038154519584111457,0.0023269627581092266,0.004103084415162318,0.021581015812247382,4.581563028168511,nan,nan,0.0,nan,nan,nan,nan,nan
124,1.4883483419874714e-05,0.013938375936912776,2.6309186192325605e-13,1.1493338790938108,1.3300469273993876,1.7836731262036996,1.840310618408102,1.851447714729508,-0.0007379841661761587,0.003786669089100339,0.002366066040876996,0.0046311625517139006,0.018817351994347083,4.581561977952109,nan,nan,0.0,nan,nan,nan,nan,nan
125,1.755819766117277e-05,0.01393830981940762,2.463532026996311e-13,1.1491483676707315,1.329758564103512,1.783348477291805,1.840604413539526,1.8523002500113155,-0.0008391584608836474,0.004105363654866662,0.0024313263630328505,0.003967747121049239,0.023202201958594692,4.581561267293806,0.10504787692697196,0.02496804958652305,1.0,0.9999849408715544,0.0050382819849739136,0.18457789639345087,0.04299523720568145,0.11280992693523233
126,1.9290284115836645e-05,0.013938234748511824,2.422369001775827e-13,1.146394617632052,1.3232242655400677,1.78013273878554,1.8383646508157072,1.852482255049139,-0.0007479494053685412,0.004327915872893729,0.002480582725805835,0.0045708132381876345,0.025379698936493333,4.581560125486013,nan,nan,0.0,nan,nan,nan,nan,nan
127,1.6852757494343005e-05,0.013938169112217635,2.484428355878472e-13,1.1501187195423264,1.3320878459140402,1.7874430647844863,1.8376800350488283,1.8525521059034726,-0.0007566507512802464,0.0040348775861146075,0.0023971603750773,0.004380352300881375,0.025096077791433313,4.581559127470555,nan,nan,0.0,nan,nan,nan,nan,nan
128,1.581696422454057e-05,0.013938107576495261,2.412616028885581e-13,1.1514421751934216,1.3352086319796002,1.791889053012383,1.8372170683766464,1.8513156254897778,-0.0007772049358644296,0.0039003739195375277,0.002501648930657707,0.004302067089700434,0.02055703330406157,4.58155812714529,nan,nan,0.0,nan,nan,nan,nan,nan
129,1.6228362438768703e-05,0.01393804340038603,2.3089497181990563e-13,1.148474171916703,1.3282953587194692,1.7925123570274013,1.8384295748979609,1.8517010400139555,-0.0007873873570883643,0.003950744687861532,0.002271015844812144,0.0041806459091609455,0.02355698224829698,4.581557032123639,0.09949703516824177,0.02274768486496278,1.0,0.9999856208856389,0.012017389948360324,0.36425161557851155,0.04299523720566467,0.11306664795374066
130,1.6728427676245343e-05,0.013937977564132181,2.345786039476856e-13,1.1489400740341877,1.3292884083468544,1.7985462579435574,1.8416280923377468,1.852237296947732,-0.0006295689842367079,0.004041295654902337,0.002480557125512327,0.004479959202472324,0.02428638555601932,4.581555997687369,nan,nan,0.0,nan,nan,nan,nan,nan
131,1.6342784055930248e-05,0.013937914361009742,2.3660349060198547e-13,1.1478500152545865,1.326308445049867,1.7718101115304077,1.8376090794747402,1.8526228904973072,-0.0006278247785298355,0.003993572348586439,0.002426063677661053,0.004380297999425277,0.02105251448221032,4.581554752925065,nan,nan,0.0,nan,nan,nan,nan,nan
132,1.8634648175066563e-05,0.013937840994946648,2.296811837629659e-13,1.1481386527988349,1.3272246154794924,1.7862520845119738,1.839941309729188,1.8518486397368168,-0.0008239117212802624,0.004237430548174632,0.002487523934036954,0.004215311439020961,0.022993085655537156,4.58155329164391,nan,nan,0.0,nan,nan,nan,nan,nan
133,1.594732410674857e-05,0.013937778908836417,2.465346832386288e-13,1.1499787697865604,1.3317013170425758,1.7919751626400593,1.8394156466151568,1.8524088372141747,-0.0007662363532531288,0.003919209863952416,0.002521249829624197,0.004136360383834496,0.023646916708816107,4.581552339952196,nan,nan,0.0,nan,nan,nan,nan,nan
134,1.686406018616685e-05,0.013937713493915028,2.428217090931539e-13,1.1476592510843284,1.3262826874242015,1.7846048066081368,1.8396352211684295,1.8521040718406157,-0.0007247775442173653,0.00404212291965065,0.002543228700445739,0.004286408611144186,0.02500054562248774,4.581551540800434,0.11645122929738588,0.0,0.0,0.9999853012971123,0.006365187954977203,0.24532800970715057,0.042995237205671,0.11315413197837987
135,1.7960112668455953e-05,0.01393764352490623,2.295370969546417e-13,1.1472385499988886,1.3248501043806682,1.7704509468419447,1.8336551044736407,1.8518609845746237,-0.0007400921733548228,0.004172813947852802,0.002449433636752056,0.004419982125874028,0.024833506496925936,4.581550596857404,nan,nan,0.0,nan,nan,nan,nan,nan
136,1.5959828252159502e-05,0.013937580440379457,2.2257926697375507e-13,1.1464179323494483,1.3230841207826136,1.7866429914139097,1.8398286391453746,1.8520901174605426,-0.0006967362290430054,0.003933749722503763,0.0024972059119358655,0.0047855036703476515,0.022187082362594264,4.581549352051083,nan,nan,0.0,nan,nan,nan,nan,nan
137,1.5549029682183526e-05,0.013937518879258193,2.2153259877929175e-13,1.1488990512267023,1.3289913826524986,1.7901180463451636,1.836870003402691,1.8524886918887955,-0.0008155205132033578,0.0038579730396580093,0.0023500260732906737,0.003879384241085615,0.009261408614216622,4.581548083206546,nan,nan,0.0,nan,nan,nan,nan,nan
138,1.647407756113011e-05,0.013937453627729513,2.2334958118719984e-13,1.1484663898415421,1.327896405055128,1.7853646711323892,1.8386756234037598,1.8524687553107189,-0.0007734805118670582,0.0039844454393167415,0.0023383443592411234,0.004240756110793744,0.019967646734274397,4.581546932443706,nan,nan,0.0,nan,nan,nan,nan,nan
139,1.530217492116018e-05,0.013937392991319327,2.1602924664504645e-13,1.14601498913185,1.3224870042889585,1.7898778701077127,1.8424921069854892,1.8525017312977763,-0.0007734434655501497,0.003834574308415206,0.0024355850330843197,0.004181888481267745,0.021091400204559903,4.581545668015717,0.10339790349127628,0.02523478387640538,1.0,0.9999854569055463,0.005384593963670192,0.22039588444327218,0.04299523720565343,0.11295845552687725
140,1.8002935893366424e-05,0.013937321194470047,2.1806344383801845e-13,1.148025650238086,1.3269653673764605,1.7888051120485187,1.8388720909735483,1.8524940749847134,-0.0008655093324179533,0.0041537729221593055,0.002315055342996647,0.004068669317492221,0.023734799311807938,4.581544424967995,0.09624204365636661,0.021817807356866822,1.0,0.9999842908562842,0.005132604219220571,0.20942345074671062,0.04299523720566023,0.1127172905160358
141,1.4896410193961525e-05,0.013937264028663625,2.1580192465791096e-13,1.1480334813548925,1.3268202718901005,1.78751562491565,1.8411822710493706,1.852163539747769,-0.0007074876459613158,0.003794189165654981,0.002495521174301475,0.004616185991992885,0.020762434333782775,4.5815432511297525,nan,nan,0.0,nan,nan,nan,nan,nan
142,1.875184684995298e-05,0.013937190266157942,2.2457610734397263e-13,1.1494802997848919,1.330266626639609,1.7774990866742497,1.8377629318369164,1.8521780656863676,-0.0008210869045449514,0.004251783525197134,0.0023931385724224145,0.0038287900422240553,0.02563770577416589,4.581542247567725,nan,nan,0.0,nan,nan,nan,nan,nan
143,1.682633817857494e-05,0.013937124912719246,2.278833785793908e-13,1.145757388061518,1.3212882523870257,1.7687882765499945,1.8356147836200114,1.8518632272685975,-0.000704486308148052,0.00404104407550906,0.002426831541487972,0.004291387066203049,0.02597086974419657,4.581541211754336,nan,nan,0.0,nan,nan,nan,nan,nan
144,1.475434431972585e-05,0.013937068128059806,2.2512988302828868e-13,1.1514143700546777,1.334992679618316,1.7900806185962723,1.8389112681969302,1.8522976733265972,-0.0006356036839075774,0.0037881858820191182,0.002499634908844229,0.004234108122136122,0.025543378586053933,4.5815403267493195,nan,nan,0.0,nan,nan,nan,nan,nan
145,1.4300333415145728e-05,0.01393701262285434,2.358171067377191e-13,1.1465463911973033,1.3235016000917421,1.7850323876068384,1.8408424687585527,1.850903279025817,-0.0007260653300964198,0.003711221167160171,0.0023540460324999136,0.003977932425425426,0.018496836673861677,4.581539115135521,0.11072342142440203,0.02599914113075976,1.0,0.999984265740227,0.005671818721824429,0.21158704788616603,0.042995237205672526,0.11271619252895142
146,1.7683257903137956e-05,0.013936944464436976,2.282643977879112e-13,1.1503411640774321,1.3324115763716866,1.7820925566223622,1.8403971736412255,1.8521384705668986,-0.0007068870985036825,0.004145306808079107,0.0025742901627423395,0.004784884152612282,0.02105604311281293,4.581538525662546,nan,nan,0.0,nan,nan,nan,nan,nan
147,1.668011808312776e-05,0.01393687919076849,2.152027322803283e-13,1.1488389808298969,1.3291985087048739,1.7963049320928837,1.8404739948002216,1.852606237080206,-0.0007247088794411462,0.00401931774349664,0.0024710753780184595,0.004136906872452395,0.020773784761314393,4.581537636748294,nan,nan,0.0,nan,nan,nan,nan,nan
148,1.4747689720870167e-05,0.013936820708351913,2.1310386019238178e-13,1.147123727030097,1.325052986706278,1.792971682289634,1.8405377598925186,1.852123127317375,-0.000661936036770791,0.003782793994403389,0.0024574782583525884,0.004200408590077517,0.023919194999911287,4.581536343543441,nan,nan,0.0,nan,nan,nan,nan,nan
149,1.6755471963257827e-05,0.01393675692352017,2.152726715190548e-13,1.1468929131428296,1.3242561685746062,1.7817836672620284,1.8389780472781798,1.8525091213932208,-0.0007188871012328538,0.0040297237248896915,0.002475154818277536,0.004569481015999495,0.02363137185835403,4.581535413797675,0.09604431479722052,0.025382017754716563,1.0,0.9999841011972141,0.006720263252676051,0.2627092500447188,0.04299523720565954,0.11299557565476265
150,1.6786156841931046e-05,0.013936692929375775,2.1363149296055587e-13,1.1501366823894719,1.331966835835171,1.7854335172843585,1.8383344094853342,1.8525121505368676,-0.0007291378916839315,0.0040316888244061886,0.002487624347226651,0.004530327344148801,0.02545383987517593,4.5815343068506875,0.10047826435599094,0.021770525590053002,1.0,0.9999848835605916,0.005464242318021895,0.21878636528057335,0.04299523720565499,0.1129065355818383
151,1.7420534278625694e-05,0.013936627613590076,2.0484858892002354e-13,1.1486705955452217,1.3283701025836416,1.786202868779691,1.8317865828746154,1.85181883866939,-0.000683080955537447,0.004117515596425561,0.002370721877009445,0.004043534654613546,0.02577452714721721,4.5815335166871725,nan,nan,0.0,nan,nan,nan,nan,nan
152,1.6702115036142186e-05,0.013936562009018702,2.2080684735484848e-13,1.1483153994113995,1.3277273055740664,1.7839654703219578,1.8411830150709279,1.8522607093107224,-0.0007724191453335977,0.0040131638017983145,0.002435882464291985,0.004401042389610857,0.025989833754356918,4.581532254046311,nan,nan,0.0,nan,nan,nan,nan,nan
153,1.5222084983297025e-05,0.013936504307122288,2.1937159610317735e-13,1.150770739860157,1.3335376714812208,1.7921933896120792,1.8368744257674012,1.8524301723613723,-0.0006543888540217901,0.003846278748482626,0.0023384611926271547,0.0048152972529937905,0.020480167817576715,4.581531396618197,nan,nan,0.0,nan,nan,nan,nan,nan
154,1.659637736898956e-05,0.01393643878143231,2.1912095080577895e-13,1.1467876731249191,1.3241175015587476,1.7851208987234752,1.8354188076088476,1.8521492320826791,-0.000774482600241055,0.0039995692356694385,0.002358921523178479,0.004515850473052291,0.0251957961644856,4.581530463197743,nan,nan,0.0,nan,nan,nan,nan,nan
155,1.562373136042132e-05,0.013936376822007462,2.1644283275240246e-13,1.147071841590697,1.3245229082295424,1.7749130357786964,1.8375094792335365,1.852554529975535,-0.0006378317650272018,0.003900884771426042,0.002539430929389591,0.004492281741120608,0.024713960601225323,4.581529351643118,0.10397260006861829,0.021235269804755375,1.0,0.9999850379400315,0.003189541932569151,0.15180700450960083,0.04299523720567765,0.1130786430146116
156,1.79482321089208e-05,0.013936307762356262,2.1621804978877407e-13,1.1472882873958457,1.3250974120288825,1.7815536371671505,1.837257401067559,1.8523396558594638,-0.0007313172454804907,0.004172937478010379,0.002556457366605866,0.004394982903647798,0.023250549966790126,4.581528273567821,nan,nan,0.0,nan,nan,nan,nan,nan
157,1.499108630814947e-05,0.013936250300236954,2.1063116609448518e-13,1.1497145568725724,1.3310150659073223,1.7861370434510382,1.840970362775334,1.8523771851688033,-0.0006536169835867397,0.003816264030032048,0.002340717627544698,0.0038474174311360887,0.01973264004917207,4.581527392387952,nan,nan,0.0,nan,nan,nan,nan,nan
158,1.4570145838244697e-05,0.013936193426812769,2.3492237263140556e-13,1.14720184225506,1.3250122167508098,1.7845508175034492,1.839167738770108,1.8521668994114462,-0.0006543220699968376,0.003760586186615027,0.0024024808574420087,0.004719050128095004,0.02457241592557702,4.5815262686736915,nan,nan,0.0,nan,nan,nan,nan,nan
