iter,td_loss,critic_teacher_error,tracking_gap,mean_rho,mean_rho2,mean_rho_raw,mean_rho2_raw,mean_rho_exec,mean_rho2_exec,min_rho,max_rho,p95_rho,p99_rho,p95_rho2,p99_rho2,max_rho2,clip_fraction,mean_abs_a_diff,p95_abs_a_diff,max_abs_a_diff,delta_mean,delta_std,delta_p95,delta_p99,delta_max,w_norm,delta_theta_pi_norm,delta_w_norm,fixed_point_gap,fixed_point_drift,fixed_point_drift_defined,stability_proxy,dist_mmd2,dist_mean_l2,dist_action_kl,dist_action_tv,td_loss_from_Q,td_loss_from_Q_abs_diff,td_loss_from_Q_rel_diff
0,2.3663466935039645e-05,0.04455254749949271,4.8525160699028956e-14,0.963716823165748,4.829928360127701,0.9637168231657482,4.829928360127701,0.963716823165748,4.829928360127701,0.390693717271885,58.85648163794639,2.4106184178009986,5.977217576206757,5.81109102335053,35.727175909167606,3464.0854307979203,0.0,0.0,0.0,0.0,-0.000823649565139663,0.004794274536244757,0.0028589694185641623,0.0059184408174139036,0.016087499978511895,9.163368769499584,5.0348122134868565e-06,0.00017959107685969783,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
1,2.3098528645526085e-05,0.04455231276510059,1.313405901322081e-13,0.9971954823422783,5.427603452076815,0.9971954823422783,5.427603452076815,0.9971954823422783,5.427603452076815,0.3906251005500897,83.1202355384951,2.4718278588854132,7.2254828430051425,6.109939771942351,52.20828287474075,6908.973555974903,0.0,0.0,0.0,0.0,-0.0007020162380354692,0.00475454538805348,0.0028602504530963638,0.00581492280260961,0.0242450984136851,9.163365982630276,5.6622933101854185e-06,0.0002088465276621061,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
2,2.3204672090371163e-05,0.04455193199506332,3.0603631384654784e-12,0.9991920246257134,12.225559525851791,0.9991920246257134,12.225559525851791,0.9991920246257134,12.225559525851791,0.39076291064407775,172.44642477315108,2.3057961860798115,5.948894203402707,5.316705834528803,35.389533538747266,29737.769417042055,0.0,0.0,0.0,0.0,-0.0009210528994527833,0.004728248475575367,0.002771672420729463,0.006185818218584544,0.01706360994744041,9.163367282612866,3.86537668716466e-05,0.0004439573023530791,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
3,2.3035750621893444e-05,0.044551755449230325,3.0418770747998787e-12,0.9716875165278017,6.872633740904305,0.9716875165278017,6.872633740904305,0.9716875165278017,6.872633740904305,0.3906631733001883,112.07032911172249,2.3002869887005426,5.869660221775093,5.291327704246451,34.45341321115756,12559.758667209793,0.0,0.0,0.0,0.0,-0.0007232233967561019,0.004744754845118767,0.0027016692671195954,0.00602132626409805,0.02004875071513278,9.163365795903347,5.138567662482232e-06,0.00016002912099036783,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
4,2.3719832037958017e-05,0.04455149283145572,4.141775537862657e-12,0.9944260073791982,5.3897190345218995,0.9944260073791982,5.3897190345218995,0.9944260073791982,5.3897190345218995,0.3907174237639598,60.76349365545346,2.357615131064383,5.904390724593275,5.558349660003409,34.86287923503427,3692.2021612163326,0.0,0.0,0.0,0.0,-0.0007976441464482475,0.004804539088569773,0.002742076465059774,0.006301664382974477,0.032944459173421696,9.163363344337526,1.2303069499082044e-05,0.0002446192417280145,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
5,2.313697115129596e-05,0.044551336993292764,3.955026023894795e-12,1.005132791133115,9.615412070172592,1.005132791133115,9.615412070172592,1.005132791133115,9.615412070172592,0.3907607115032798,150.64124582148926,2.490153031008095,7.14826255847667,6.200867310414226,51.09844651877144,22692.784942650356,0.0,0.0,0.0,0.0,-0.0007290807122562882,0.00475451495594575,0.0028425141440107065,0.006010338337965523,0.021041080196079132,9.16336107870172,2.9792395459448563e-06,0.00013066272068646946,0.24632517471023452,0.0,0.0,0.999982246674424,0.02750781487590137,0.5485271821178993,0.619992741511678,0.3338472134450582,1.139181420978075e-05,1.174515694151521e-05,0.5076358899664071
6,2.5225461135676254e-05,0.0445511330779081,3.923272067642702e-12,1.0671044788298873,19.0484908920117,1.0671044788298876,19.0484908920117,1.0671044788298873,19.0484908920117,0.39071989742177426,172.78138896584542,2.4199082680272634,5.538831609569599,5.855959634501386,30.679001665700916,29853.40837296677,0.0,0.0,0.0,0.0,-0.0008170382392850878,0.004955593773829952,0.002750880587365288,0.005805146437359658,0.02714611395421749,9.163357698914837,4.1965303946803524e-06,0.00017003338022990904,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
7,2.3545177434253927e-05,0.04455098147415379,3.897746671366827e-12,0.9558042682587043,3.496507098960525,0.9558042682587043,3.496507098960525,0.9558042682587043,3.496507098960525,0.3906489823449754,48.20300012136733,2.5137037533405513,6.138764396982606,6.318706883828731,37.68489370299281,2323.529220700539,0.0,0.0,0.0,0.0,-0.000684601666415666,0.004803800369769212,0.002844334648497779,0.005326961817511585,0.015254660668771465,9.163355999107463,2.587921119819755e-06,0.00013458244818725956,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
8,2.30334216128649e-05,0.04455076282613726,5.6614252019094456e-12,1.1025046058637693,42.382017901244325,1.1025046058637693,42.382017901244325,1.1025046058637693,42.382017901244325,0.390652525813702,323.7126156714688,2.5294940684126495,7.002662164626795,6.3983456977207895,49.0372922572909,104789.85754486408,0.0,0.0,0.0,0.0,-0.0006109947100206924,0.004760263341159986,0.002844190750905754,0.005813650194695578,0.02789519298575415,9.163349850550997,2.0196375633291014e-05,0.0001867922711044215,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
9,2.4191637102383785e-05,0.0445505959163205,5.666162140080715e-12,0.9460390332042011,4.1605541575763185,0.9460390332042011,4.160554157576322,0.9460390332042011,4.1605541575763185,0.39064666373372564,70.72680855796705,2.294514624849336,5.704323368328031,5.264801553137856,32.539742395990366,5002.281448795321,0.0,0.0,0.0,0.0,-0.0008849971377434585,0.0048382245884797115,0.0026576845514770433,0.007351864188483158,0.025602386254691266,9.163347262828772,1.7633849813012811e-06,0.00013661165240778282,0.38659993874232507,0.17905165873854378,1.0,0.9999820091721481,0.021345278418095415,0.4601686502251821,0.6199927415132791,0.33385303758516743,1.2356772957459057e-05,1.1834864144924727e-05,0.4892130323730158
